Mine ID,Mine Name_x,Commodity,Mine Status,Status Date,Type of Mine,Mine Name_y,Street,City,State,Zip Code,full_address,lat,lon
2402438,Mehling Pit,Construction Sand and Gravel,Abandoned,4/11/2013,Surface,Mehling Pit,Fallon County Redi Mix,Baker,Montana,59313.0,"Fallon County Redi Mix, Baker, Montana 59313.0",,
2402439,J.D.K. Construction Mine,Construction Sand and Gravel,Abandoned,5/30/2006,Surface,J.D.K. Construction Mine,613 Rock Creek Cattle Drive,Deer Lodge,Montana,59722.0,"613 Rock Creek Cattle Drive, Deer Lodge, Montana 59722.0",46.465027314987,-112.749017890655
2402440,Welles Pug Mill,Construction Sand and Gravel,Abandoned,5/1/2024,Surface,Welles Pug Mill,Portable,Norris,Montana,597452808.0,"Portable, Norris, Montana 597452808.0",,
2402442,Metso Crusher,Construction Sand and Gravel,Abandoned,6/10/2013,Surface,Metso Crusher,536 Kathy Lane,Billings,Montana,59105.0,"536 Kathy Lane, Billings, Montana 59105.0",45.834571503767,-108.472717801545
2402443,Wash Plant,Construction Sand and Gravel,Abandoned,11/13/2024,Surface,Wash Plant,329 Windmill Road,Eureka,Montana,59917.0,"329 Windmill Road, Eureka, Montana 59917.0",,
2402444,Beaver Creek Quarry,Construction Sand and Gravel,Intermittent,8/25/2023,Surface,Beaver Creek Quarry,3301 Hwy2 NW,Havre,Montana,59501.0,"3301 Hwy2 NW, Havre, Montana 59501.0",48.563091098721,-109.6372305708
2402446,R E Miller & Sons - Sprint Screen,Construction Sand and Gravel,Abandoned,5/20/2006,Surface,R E Miller & Sons - Sprint Screen,15 Ramshorn,Dillon,Montana,59725.0,"15 Ramshorn, Dillon, Montana 59725.0",45.227792807746,-112.626489004732
2402447,Frontier Stone LLC,Construction Sand and Gravel,Abandoned,7/11/2008,Surface,Frontier Stone LLC,100 Sickler Creek Rd,Marion,Montana,59225.0,"100 Sickler Creek Rd, Marion, Montana 59225.0",48.053192945443,-114.697534473612
2402448,Rock Farm,Construction Sand and Gravel,Abandoned,8/2/2006,Surface,Rock Farm,Drawer E,St Regis,Montana,598660170.0,"Drawer E, St Regis, Montana 598660170.0",,
2402451,Mission Valley Concrete Wash Plant,Construction Sand and Gravel,Abandoned,8/16/2007,Surface,Mission Valley Concrete Wash Plant,4067 Old Hwy 93 S,Pablo,Montana,59855.0,"4067 Old Hwy 93 S, Pablo, Montana 59855.0",,
2402453,K'n'R Sand & Gravel,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,K'n'R Sand & Gravel,Portable,Marion,Montana,59925.0,"Portable, Marion, Montana 59925.0",,
2402454,Crusher #2,Construction Sand and Gravel,Abandoned,8/2/2007,Surface,Crusher #2,37 Remp Ext.,Libby ,Montana,59923.0,"37 Remp Ext., Libby , Montana 59923.0",48.403881636281,-115.553861501833
2402456,Kesler Pit,Construction Sand and Gravel,Abandoned,1/1/2007,Surface,Kesler Pit,308 South Street,Philipsburg,Montana,59858.0,"308 South Street, Philipsburg, Montana 59858.0",46.324749467524,-113.29773105277
2402458,Screening Plant #1,Construction Sand and Gravel,Abandoned,7/8/2006,Surface,Screening Plant #1,3685 Valley Dr,Helena,Montana,59602.0,"3685 Valley Dr, Helena, Montana 59602.0",46.63824914859,-111.914730563368
2402460,JCI K200,Construction Sand and Gravel,Abandoned,4/19/2007,Surface,JCI K200,8 Mile Jack Creek Rd,Big Sky ,Montana,59716.0,"8 Mile Jack Creek Rd, Big Sky , Montana 59716.0",,
2402461,South Barber #1,"Sand, Common",Abandoned,9/12/2024,Surface,South Barber #1,3953 Parkwood Dr,Billings,Montana,59016.0,"3953 Parkwood Dr, Billings, Montana 59016.0",45.814750332287,-108.669218182148
2402462,South Shawmut Yard,"Sand, Common",Abandoned,1/1/2009,Surface,South Shawmut Yard,South Shawmut Rd,Shawmut,Montana,59087.0,"South Shawmut Rd, Shawmut, Montana 59087.0",,
2402464,M.E. Inc.,Construction Sand and Gravel,Abandoned,7/28/2022,Surface,M.E. Inc.,8750 Hwy 2 West,Marion,Montana,59925.0,"8750 Hwy 2 West, Marion, Montana 59925.0",48.079744110024,-114.667519570926
2402465,R. E. Miller & Sons - Portable (Mobile G,Construction Sand and Gravel,Intermittent,12/8/2021,Surface,R. E. Miller & Sons - Portable (Mobile G,225 Stoltze Drivve,Dillon,Montana,59725.0,"225 Stoltze Drivve, Dillon, Montana 59725.0",,
2402466,Capital Concrete -  Diehl Pit,Construction Sand and Gravel,Active,5/2/2023,Surface,Capital Concrete -  Diehl Pit,6686 Highway 287,Winston,Montana,59647.0,"6686 Highway 287, Winston, Montana 59647.0",,
2402468,Twin Creeks,Construction Sand and Gravel,Abandoned,1/16/2019,Surface,Twin Creeks,Mile Marker 84 W,Marion,Montana,59925.0,"Mile Marker 84 W, Marion, Montana 59925.0",,
2402470,Smail Portable,Construction Sand and Gravel,TempIdle,7/21/2021,Surface,Smail Portable,Hwy 287,Alder,Montana,59710.0,"Hwy 287, Alder, Montana 59710.0",,
2402472,Monroc/Hunton,Construction Sand and Gravel,Abandoned,8/14/2008,Surface,Monroc/Hunton,1600 River Road,Missoula ,Montana,59803.0,"1600 River Road, Missoula , Montana 59803.0",46.876109855809,-114.021876101419
2402473,Matthews Mine Pit,Construction Sand and Gravel,Intermittent,12/18/2023,Surface,Matthews Mine Pit,US Highway 89,Sun River,Montana,59483.0,"US Highway 89, Sun River, Montana 59483.0",,
2402474,Rolling Glen Ranch Sand and Gravel,Construction Sand and Gravel,Abandoned,4/1/2008,Surface,Rolling Glen Ranch Sand and Gravel,End of Wildflower,Three Forks,Montana,59752.0,"End of Wildflower, Three Forks, Montana 59752.0",,
2402475,Trumble Creek Road Site,Construction Sand and Gravel,Abandoned,11/26/2007,Surface,Trumble Creek Road Site,3360 Trumble Creek Road,Columbia Falls,Montana,59912.0,"3360 Trumble Creek Road, Columbia Falls, Montana 59912.0",48.33130272762,-114.262569708652
2402480,Asphalt LLC,Construction Sand and Gravel,Abandoned,6/12/2009,Surface,Asphalt LLC,675 E Hulbert Rd,Bozeman,Montana,59718.0,"675 E Hulbert Rd, Bozeman, Montana 59718.0",45.71475868308,-111.171150009091
2402482,Stone Recovery Quarry,Construction Sand and Gravel,Abandoned,6/13/2007,Surface,Stone Recovery Quarry,22540 Frontage Rd,Belgrade,Montana,59714.0,"22540 Frontage Rd, Belgrade, Montana 59714.0",,
2402484,Screen/Crusher 1,Construction Sand and Gravel,Intermittent,12/18/2023,Surface,Screen/Crusher 1,194 DRUMLIN LANE,Eureka,Montana,59917.0,"194 DRUMLIN LANE, Eureka, Montana 59917.0",,
2402485,4070 Gravel Crushing Plant,Construction Sand and Gravel,Abandoned,11/27/2007,Surface,4070 Gravel Crushing Plant,250 Truck Rte,Columbia Falls,Montana,59912.0,"250 Truck Rte, Columbia Falls, Montana 59912.0",48.372635164167,-114.20490475381
2402486,Crusher,Construction Sand and Gravel,Abandoned,5/1/2020,Surface,Crusher,401 Easy Street,Thompson Falls,Montana,59873.0,"401 Easy Street, Thompson Falls, Montana 59873.0",,
2402487,4071 Gravel Crushing Plant,Construction Sand and Gravel,Abandoned,5/2/2008,Surface,4071 Gravel Crushing Plant,250 Truck Rte,Columbia Falls,Montana,59912.0,"250 Truck Rte, Columbia Falls, Montana 59912.0",48.372635164167,-114.20490475381
2402488,Crusher #2 ,Construction Sand and Gravel,Abandoned,9/19/2025,Surface,Crusher #2 ,Portable for 304 Jellison Road,Kalispell,Montana,59901.0,"Portable for 304 Jellison Road, Kalispell, Montana 59901.0",48.320344267085,-114.235271955317
2402490,Jeffery Portable Pugmill #2,Construction Sand and Gravel,Abandoned,5/2/2024,Surface,Jeffery Portable Pugmill #2,3765 Crackerville Rd,Anaconda,Montana,59711.0,"3765 Crackerville Rd, Anaconda, Montana 59711.0",46.065334772731,-112.80553629911
2402493,Towery Gravel Pit,Construction Sand and Gravel,Abandoned,9/24/2007,Surface,Towery Gravel Pit,Kestral Drive,Dillon,Montana,59725.0,"Kestral Drive, Dillon, Montana 59725.0",,
2402496,Laurel Sand & Gravel,Construction Sand and Gravel,Abandoned,5/3/2024,Surface,Laurel Sand & Gravel,Buffalo Trail & Clapper Flat,Laurel,Montana,59044.0,"Buffalo Trail & Clapper Flat, Laurel, Montana 59044.0",45.714287167682,-108.79148413645
2402498,CCRD Annihilater TSAB-643-07,Construction Sand and Gravel,TempIdle,9/16/2025,Surface,CCRD Annihilater TSAB-643-07,5125 Valley Drive East,Miles City,Montana,59301.0,"5125 Valley Drive East, Miles City, Montana 59301.0",46.44339269774,-105.798018846651
2402499,Randy Gembala Excavating Company,Construction Sand and Gravel,Abandoned,7/14/2008,Surface,Randy Gembala Excavating Company,1484 Ashley Lake Rd,Kalispell,Montana,59901.0,"1484 Ashley Lake Rd, Kalispell, Montana 59901.0",48.180934637372,-114.494803174456
2402500,Telesmith Wash Plant Portable,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Telesmith Wash Plant Portable,493 Hodgson rd.,Columbia Falls,Montana,59912.0,"493 Hodgson rd., Columbia Falls, Montana 59912.0",48.341806527179,-114.251485351647
2402501,Road Dept,Construction Sand and Gravel,TempIdle,12/2/2025,Surface,Road Dept,3 County Shop Rd,Broadus,Montana,59317.0,"3 County Shop Rd, Broadus, Montana 59317.0",,
2402502,Kleeman Crusher/Screen,Construction Sand and Gravel,Abandoned,10/1/2009,Surface,Kleeman Crusher/Screen,1 Jackson Creek Road,Clancy,Montana,59634.0,"1 Jackson Creek Road, Clancy, Montana 59634.0",46.540781089068,-111.948149492527
2402503,Robison Mine,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Robison Mine,15275 N Meadow Cr Rd,McAllister,Montana,59740.0,"15275 N Meadow Cr Rd, McAllister, Montana 59740.0",,
2402504,Plains State Screen,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Plains State Screen,7334 MT Hwy 200 West,Plains,Montana,59859.0,"7334 MT Hwy 200 West, Plains, Montana 59859.0",,
2402505,Washplant,Construction Sand and Gravel,Intermittent,9/18/2013,Surface,Washplant,201 Meadowbrook Drive,Lewistown,Montana,59457.0,"201 Meadowbrook Drive, Lewistown, Montana 59457.0",,
2402506,Cameron Pit,Construction Sand and Gravel,Abandoned,10/15/2010,Surface,Cameron Pit,.8 Bear Creek Road,Cameron,Montana,59720.0,".8 Bear Creek Road, Cameron, Montana 59720.0",45.167895527186,-111.592840294612
2402507,Moore Peavey,Construction Sand and Gravel,Abandoned,2/26/2018,Surface,Moore Peavey,P.O. Box 641,Lewistown,Montana,59457.0,"P.O. Box 641, Lewistown, Montana 59457.0",,
2402512,Glacier Lake Sand & Gravel,Construction Sand and Gravel,Active,11/12/2024,Surface,Glacier Lake Sand & Gravel,37246 Caffery Road,Polson,Montana,59860.0,"37246 Caffery Road, Polson, Montana 59860.0",47.660252804757,-114.142453548301
2402514,Hoe Const Pit,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Hoe Const Pit,1/4 mile West of McAllister on Meadow Creek Rd,McAllister,Montana,59740.0,"1/4 mile West of McAllister on Meadow Creek Rd, McAllister, Montana 59740.0",,
2402515,Portable Crusher,Construction Sand and Gravel,Abandoned,9/17/2008,Surface,Portable Crusher,110 East Wallace,Virginia City,Montana,59755.0,"110 East Wallace, Virginia City, Montana 59755.0",45.293859091054,-111.942648223423
2402518,Portable Screener 2,Construction Sand and Gravel,Abandoned,6/2/2015,Surface,Portable Screener 2,110 E Wallace,Virginia City,Montana,59755.0,"110 E Wallace, Virginia City, Montana 59755.0",45.293859091054,-111.942648223423
2402519,Airstrip,Construction Sand and Gravel,Abandoned,7/3/2008,Surface,Airstrip,251 Mtn View Rd,Rexford,Montana,59930.0,"251 Mtn View Rd, Rexford, Montana 59930.0",,
2402522,Noxon Pit,Construction Sand and Gravel,TempIdle,9/12/2025,Surface,Noxon Pit,#10 Avery Way,Noxon,Montana,59853.0,"#10 Avery Way, Noxon, Montana 59853.0",48.017229552171,-115.825913049463
2402523,Kingsbury Colony,Construction Sand and Gravel,Abandoned,10/1/2008,Surface,Kingsbury Colony,600 Kinsbury Colony Road,Valier,Montana,59486.0,"600 Kinsbury Colony Road, Valier, Montana 59486.0",48.301925844115,-112.488038740112
2402525,Saturday Sunday,Construction Sand and Gravel,Abandoned,7/24/2008,Surface,Saturday Sunday,623 Kentucky St,Deer Lodge,Montana,59722.0,"623 Kentucky St, Deer Lodge, Montana 59722.0",46.396750681483,-112.744523045201
2402526,"Sanders County Dist 1, 2 & 3",Construction Sand and Gravel,Intermittent,10/10/2024,Surface,"Sanders County Dist 1, 2 & 3",38 Old Airport Rd,Plains,Montana,59859.0,"38 Old Airport Rd, Plains, Montana 59859.0",47.463291906988,-114.887302960674
2402528,Goose Bay Pit,Construction Sand and Gravel,Abandoned,3/3/2009,Surface,Goose Bay Pit,1285 Stillwater Rd,Kalispell,Montana,59901.0,"1285 Stillwater Rd, Kalispell, Montana 59901.0",48.259066036968,-114.357668639146
2402530,CR 1,Construction Sand and Gravel,Abandoned,1/1/2017,Surface,CR 1,696 Hwy 93 N ,Hamilton,Montana,59840.0,"696 Hwy 93 N , Hamilton, Montana 59840.0",46.296078850335,-114.159449561996
2402532,AAA Portable Crusher #2,Construction Sand and Gravel,Abandoned,10/1/2009,Surface,AAA Portable Crusher #2,3376 Trails End Rd,Missoula,Montana,59803.0,"3376 Trails End Rd, Missoula, Montana 59803.0",46.783164741653,-114.042271207928
2402533,Crusher #1  Jaw #4069,Construction Sand and Gravel,Active,9/8/2025,Surface,Crusher #1  Jaw #4069,304 Jellison Rd,Kalispell,Montana,59903.0,"304 Jellison Rd, Kalispell, Montana 59903.0",48.320344267085,-114.235271955317
2402534,Judith Gap Pit,Construction Sand and Gravel,Abandoned,9/11/2009,Surface,Judith Gap Pit,3625 Ubet Rd,Buffalo,Montana,59418.0,"3625 Ubet Rd, Buffalo, Montana 59418.0",,
2402535,Fisher Industries Plant 40,Construction Sand and Gravel,Active,5/12/2022,Surface,Fisher Industries Plant 40,3020 Energy Drive,Dickinson,North Dakota,58601.0,"3020 Energy Drive, Dickinson, North Dakota 58601.0",46.884836543546,-102.738483395416
2402536,Crusher Plant #1,Construction Sand and Gravel,TempIdle,11/20/2025,Surface,Crusher Plant #1,3321 King Ave East,Billings,Montana,59101.0,"3321 King Ave East, Billings, Montana 59101.0",45.755366432968,-108.503755365243
2402537,Crusher #3 The Bozeman,Construction Sand and Gravel,Abandoned,9/5/2024,Surface,Crusher #3 The Bozeman,675 Hulbert Rd. E.,Bozeman,Montana,59718.0,"675 Hulbert Rd. E., Bozeman, Montana 59718.0",45.71475868308,-111.171150009091
2402538,Telsmith Jaw Plant #4010,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Telsmith Jaw Plant #4010,304 Jellison Road,Kalispell,Montana,59901.0,"304 Jellison Road, Kalispell, Montana 59901.0",48.320344267085,-114.235271955317
2402540,Portable Screening Plant,Construction Sand and Gravel,Abandoned,8/16/2021,Surface,Portable Screening Plant,33 Antler Ave,Clancy,Montana,59634.0,"33 Antler Ave, Clancy, Montana 59634.0",,
2402541,Conner's Crusher,Construction Sand and Gravel,Intermittent,12/8/2021,Surface,Conner's Crusher,131 Thompson Lane,Big Timber,Montana,59011.0,"131 Thompson Lane, Big Timber, Montana 59011.0",45.845437617625,-109.91524359237
2402543,CEC Roadrunner Screen Plant #4080,Construction Sand and Gravel,Abandoned,3/5/2012,Surface,CEC Roadrunner Screen Plant #4080,304 Jellison Road,Kalispell,Montana,59901.0,"304 Jellison Road, Kalispell, Montana 59901.0",48.320344267085,-114.235271955317
2402544,Keestrack,Construction Sand and Gravel,Abandoned,4/2/2010,Surface,Keestrack,3/4 mile west MT Tech on Bluebird Trail,Butte,Montana,59701.0,"3/4 mile west MT Tech on Bluebird Trail, Butte, Montana 59701.0",,
2402547,Screening Plant #1,Construction Sand and Gravel,Abandoned,9/14/2015,Surface,Screening Plant #1,Highway 87 West,Lewistown,Montana,59457.0,"Highway 87 West, Lewistown, Montana 59457.0",,
2402551,Goose Bay Wash Plant ,Construction Sand and Gravel,Intermittent,5/16/2025,Surface,Goose Bay Wash Plant ,1179 Stillwater Road,Kalispell,Montana,59901.0,"1179 Stillwater Road, Kalispell, Montana 59901.0",48.251183535348,-114.357617378028
2402553,Onsite Recycling 1,Construction Sand and Gravel,Abandoned,2/16/2012,Surface,Onsite Recycling 1,9452 US Hwy 2 W,Havre,Montana,59501.0,"9452 US Hwy 2 W, Havre, Montana 59501.0",48.558353648792,-109.820160304724
2402554,Niarada Mine,Construction Sand and Gravel,Abandoned,1/1/2010,Surface,Niarada Mine,1234 West Rd,Niarada,Montana,59845.0,"1234 West Rd, Niarada, Montana 59845.0",47.78285321701,-114.64195919619
2402555,TMC Track Screen,Construction Sand and Gravel,Intermittent,11/8/2023,Surface,TMC Track Screen,22540 Frontage Rd,Belgrade,Montana,59714.0,"22540 Frontage Rd, Belgrade, Montana 59714.0",,
2402557,Rexford Pit,Construction Sand and Gravel,Abandoned,9/1/2009,Surface,Rexford Pit,5677 W. Kootenai Rd,Rexford,Montana,59930.0,"5677 W. Kootenai Rd, Rexford, Montana 59930.0",48.970086997675,-115.195823212105
2402559,Spoklie's  #2,Construction Sand and Gravel,Abandoned,10/9/2009,Surface,Spoklie's  #2,658 White Basin Rd,Kalispell,Montana,59901.0,"658 White Basin Rd, Kalispell, Montana 59901.0",48.124245618353,-114.279261123029
2402560,Munis Pit,Construction Sand and Gravel,Intermittent,1/24/2023,Surface,Munis Pit,18 Metesh Lane,Philipsburg,Montana,59858.0,"18 Metesh Lane, Philipsburg, Montana 59858.0",46.266393752075,-113.337896829414
2402561,Anderson Pit,Construction Sand and Gravel,Abandoned,1/24/2010,Surface,Anderson Pit,Mile Marker #5 Hwy 357,Alder,Montana,59710.0,"Mile Marker #5 Hwy 357, Alder, Montana 59710.0",,
2402564,Jaw Crusher ,Construction Sand and Gravel,Intermittent,11/1/2022,Surface,Jaw Crusher ,194 DRUMLIN LANE,Eureka ,Montana,59917.0,"194 DRUMLIN LANE, Eureka , Montana 59917.0",,
2402565,Mountain View Gravel Pit/Morten Pit,Construction Sand and Gravel,Abandoned,5/13/2010,Surface,Mountain View Gravel Pit/Morten Pit,273 Woodside Cutoff Rd,Corvallis,Montana,59828.0,"273 Woodside Cutoff Rd, Corvallis, Montana 59828.0",46.312614243904,-114.124759888116
2402567,Powerscreen Chieftan 2100 Scrn Plt #4031,Construction Sand and Gravel,Abandoned,1/1/2011,Surface,Powerscreen Chieftan 2100 Scrn Plt #4031,304 Jellison Road,Kalispell,Montana,59901.0,"304 Jellison Road, Kalispell, Montana 59901.0",48.320344267085,-114.235271955317
2402568,DR Sand & Gravel,Construction Sand and Gravel,TempIdle,9/10/2025,Surface,DR Sand & Gravel,#12 Duncan Col Lane,Harlowton,Montana,59036.0,"#12 Duncan Col Lane, Harlowton, Montana 59036.0",,
2402569,Croell Portable #1,Construction Sand and Gravel,TempIdle,10/17/2025,Surface,Croell Portable #1,3530 Coulson Rd. / Portable,Billings / Portable,Montana,59101.0,"3530 Coulson Rd. / Portable, Billings / Portable, Montana 59101.0",45.83145056513,-108.402746742885
2402570,Skookum,Construction Sand and Gravel,Abandoned,2/5/2021,Surface,Skookum,Skookum Rd. Section 23 T26N R25W,Marion,Montana,59925.0,"Skookum Rd. Section 23 T26N R25W, Marion, Montana 59925.0",,
2402574,Springwater Sand & Gravel,Construction Sand and Gravel,Abandoned,10/22/2012,Surface,Springwater Sand & Gravel,Springwater Colony Box 782,Harlowton,Montana,59036.0,"Springwater Colony Box 782, Harlowton, Montana 59036.0",,
2402575,Sanders County Griz,Construction Sand and Gravel,Abandoned,1/15/2011,Surface,Sanders County Griz,3983 Hwy 200,Trout Creek,Montana,59874.0,"3983 Hwy 200, Trout Creek, Montana 59874.0",47.720184021572,-115.458806844367
2402576,Crusher #2,Construction Sand and Gravel,Abandoned,7/7/2016,Surface,Crusher #2,Hwy 87 West,Lewistown,Montana,59457.0,"Hwy 87 West, Lewistown, Montana 59457.0",,
2402578,C03,Construction Sand and Gravel,Abandoned,7/30/2018,Surface,C03,121 48th Ave. SW,Various,North Dakota,58801.0,"121 48th Ave. SW, Various, North Dakota 58801.0",,
2402579,Mehling Pit,Construction Sand and Gravel,Abandoned,11/13/2013,Surface,Mehling Pit,Portable,Hardin,Montana,59034.0,"Portable, Hardin, Montana 59034.0",,
2402580,Portable #2,Construction Sand and Gravel,Abandoned,3/16/2014,Surface,Portable #2,212 Broadway St.,Culbertson,Montana,59218.0,"212 Broadway St., Culbertson, Montana 59218.0",48.145474934915,-104.517213065299
2402581,Prince Portable Crusher II,Construction Sand and Gravel,TempIdle,9/24/2025,Surface,Prince Portable Crusher II,7 Ross Prince Lane,Forsyth,Montana,59327.0,"7 Ross Prince Lane, Forsyth, Montana 59327.0",,
2402584,Pugsley #2,Construction Sand and Gravel,Abandoned,4/7/2017,Surface,Pugsley #2,Moffat Rd,Chester,Montana,59522.0,"Moffat Rd, Chester, Montana 59522.0",,
