Mine ID,Mine Name_x,Street,City,State,Zip Code,Mine Name_y,Commodity,Mine Status,Status Date,Type of Mine
3003897,Power Screen #2326828,181 Brooksbank Road,Oxford,New York,13830.0,Power Screen #2326828,Construction Sand and Gravel,Abandoned,6/2/2014,Surface
3003898,Town Screen,817 Stone Arabia Rd,Fort Plain,New York,13339.0,Town Screen,"Sand, Common",Abandoned,6/22/2015,Surface
3003900,Farmer Pit,Lovers Lane,Williamstown,New York,13493.0,Farmer Pit,Construction Sand and Gravel,Abandoned,8/13/2020,Surface
3003910,Chieftain,544 Burdeck Street,Schenectady,New York,12306.0,Chieftain,Construction Sand and Gravel,Abandoned,7/10/2024,Surface
3003912,Powergrid New,544 Burdeck Street,Schenectady,New York,12306.0,Powergrid New,Construction Sand and Gravel,Abandoned,7/10/2024,Surface
3003914,New York Crushing & Recycling,728 Dewitt Lake Rd,Ulster,New York,12401.0,New York Crushing & Recycling,Construction Sand and Gravel,Abandoned,6/6/2022,Surface
3003915,Lehmer's Sand and Gravel,"Rte 12, South Oxford Bridge",Oxford,New York,13830.0,Lehmer's Sand and Gravel,Construction Sand and Gravel,Abandoned,8/12/2020,Surface
3003917,Feys Gravel Pit,2542 Otisco Valley Road,Marietta,New York,13110.0,Feys Gravel Pit,Construction Sand and Gravel,Abandoned,7/15/2019,Surface
3003919,McLean Mine,1965 Peruville Road,McLean,New York,13102.0,McLean Mine,Construction Sand and Gravel,Abandoned,3/27/2019,Surface
3003920,Chase Gravel Bed,Co.Rt.58,Mexico,New York,13114.0,Chase Gravel Bed,Construction Sand and Gravel,Abandoned,7/11/2019,Surface
3003922,Cedar Rapids 22x36 Jaw #15434,2787 County Route 24,Russell,New York,13684.0,Cedar Rapids 22x36 Jaw #15434,Construction Sand and Gravel,Abandoned,5/15/2018,Surface
3003923,Mccloskey I44R Serial 84684,32 Tupelo Dr,Oswego,New York,13126.0,Mccloskey I44R Serial 84684,Construction Sand and Gravel,Abandoned,7/27/2017,Surface
3003924,"J.J. & G. Sand & Gravel, LLC",7063 State Route 374,Chateaugay,New York,12920.0,"J.J. & G. Sand & Gravel, LLC",Construction Sand and Gravel,Abandoned,8/10/2016,Surface
3003925,Kolberg Screen #124-50 3077-124-50-78,273 Roosevelt Rd.,Bernhards Bay,New York,13028.0,Kolberg Screen #124-50 3077-124-50-78,Construction Sand and Gravel,Abandoned,9/12/2014,Surface
3003927,Nellis Pit,1999 US Route 11,Hastings,New York,13036.0,Nellis Pit,Construction Sand and Gravel,Abandoned,9/12/2014,Surface
3003928,Legacy Pit,1280 Webster St Rd,Malone,New York,12953.0,Legacy Pit,Construction Sand and Gravel,Abandoned,10/3/2016,Surface
3003930,Finlay 40/30 #573,4671 CR 10,Heuvelton,New York,13654.0,Finlay 40/30 #573,Construction Sand and Gravel,Abandoned,8/9/2016,Surface
3003931,Telegraph Sand & Gravel,Telegraph Road,Bliss,New York,14024.0,Telegraph Sand & Gravel,Construction Sand and Gravel,Abandoned,9/12/2014,Surface
3003932,Lake George Sand & Gravel,Transfer Station Road Extension,Lake George,New York,12845.0,Lake George Sand & Gravel,Construction Sand and Gravel,Abandoned,8/28/2015,Surface
3003935,KMC West Edmeston,211 County Road 18C,West Edmeston,New York,13485.0,KMC West Edmeston,Construction Sand and Gravel,Abandoned,7/23/2024,Surface
3003937,Talmadge Hill Pit,121 Talmadge Hill W Road,Waverly,New York,14892.0,Talmadge Hill Pit,Construction Sand and Gravel,Abandoned,8/23/2022,Surface
3003939,Powerscreen Commander,544 Burdeck Street,South Bethlehem,New York,12161.0,Powerscreen Commander,Construction Sand and Gravel,Abandoned,7/19/2024,Surface
3003941,Metos 2.8 serial # 78463,532 Co Hwy 58,Oneonta,New York,13820.0,Metos 2.8 serial # 78463,Construction Sand and Gravel,Abandoned,8/12/2020,Surface
3003942,Binns Excavation & Gravel 2,Old State Road,Moravia,New York,13118.0,Binns Excavation & Gravel 2,Construction Sand and Gravel,Abandoned,8/4/2016,Surface
3003945,Town of Worcester Gravel Bank,Route 7,Worcester,New York,12197.0,Town of Worcester Gravel Bank,Construction Sand and Gravel,Abandoned,10/1/2017,Surface
3003946,Extec C-12,2817 US Route 6,Slate Hill,New York,10973.0,Extec C-12,Construction Sand and Gravel,Abandoned,5/2/2016,Surface
3003947,Extec S-5 #1,2817 US Route 6,Slate Hill,New York,10973.0,Extec S-5 #1,Construction Sand and Gravel,Abandoned,5/2/2016,Surface
3003948,Extec S-5 #2,2817 Us Rte 6,Slate Hill,New York,10973.0,Extec S-5 #2,Construction Sand and Gravel,Abandoned,5/2/2016,Surface
3003950,Powerscreen Mark II  serial# 5106553,532 Co Hwy 58,Oneonta,New York,13820.0,Powerscreen Mark II  serial# 5106553,Construction Sand and Gravel,Abandoned,9/7/2016,Surface
3003953,METSO ST3.5   SERIAL # 78177,532 Co Hwy 58,Oneonta,New York,13820.0,METSO ST3.5   SERIAL # 78177,Construction Sand and Gravel,Abandoned,7/21/2025,Surface
3003955,Golja,Brighton Road,Worcester,New York,12197.0,Golja,Construction Sand and Gravel,Abandoned,9/9/2020,Surface
3003959,Cedar Rapids-6639-A89648,2707 State Route 56,South Colton,New York,13687.0,Cedar Rapids-6639-A89648,Construction Sand and Gravel,Abandoned,8/4/2016,Surface
3003960,Nelson Pit,County Route 21,Smyrna,New York,13464.0,Nelson Pit,Construction Sand and Gravel,Abandoned,4/29/2022,Surface
3003962,R & W,517 County Route,Cossayuna,New York,12823.0,R & W,Construction Sand and Gravel,Abandoned,3/21/2016,Surface
3003964,RT 67 Mine,805 Old Schaghticoke Rd.,Schaghticoke,New York,12154.0,RT 67 Mine,Construction Sand and Gravel,Abandoned,2/8/2021,Surface
3003967,Victor Gravel Pit,1097 Cork Road,Victor,New York,14564.0,Victor Gravel Pit,Construction Sand and Gravel,Abandoned,7/15/2020,Surface
3003970,1989 PowerScreen Mark 2 #7201063,RD#1,Bath ,New York,14810.0,1989 PowerScreen Mark 2 #7201063,Construction Sand and Gravel,Abandoned,5/2/2022,Surface
3003971,T&K Harrington Mine,723 Hotchkiss Rd.,Greene,New York,13778.0,T&K Harrington Mine,Construction Sand and Gravel,Abandoned,8/12/2020,Surface
3003972,Trident Screen,78 Lexington Avenue,Westbury,New York,11590.0,Trident Screen,Construction Sand and Gravel,Abandoned,8/22/2017,Surface
3003974,Sandvik Screen Plant QA 440 CE003,728 Dewitt Lake Rd,Ulster,New York,12401.0,Sandvik Screen Plant QA 440 CE003,Construction Sand and Gravel,Abandoned,6/6/2022,Surface
3003977,Sandvik QA440 Serial 1886SW13168,County Road 32,Norwich,New York,13815.0,Sandvik QA440 Serial 1886SW13168,Construction Sand and Gravel,Abandoned,8/12/2020,Surface
3003982,"High Peaks Sand and Gravel, LLC",old Cedar Point Rd,North Hudson,New York,12855.0,"High Peaks Sand and Gravel, LLC",Construction Sand and Gravel,Abandoned,7/10/2024,Surface
3003983,Bass Pond Project,9 Cloubhouse Lane,LaGrangeville,New York,12540.0,Bass Pond Project,Construction Sand and Gravel,Abandoned,2/8/2021,Surface
3003985,Dwyer,1820 Oran Delphi Road,New Woodstock,New York,13122.0,Dwyer,Construction Sand and Gravel,Abandoned,12/15/2023,Surface
3003986,"2016 MCCLOSKEY SCREEN, OS#252",31 Schaad Drive,Oswego,New York,13126.0,"2016 MCCLOSKEY SCREEN, OS#252",Construction Sand and Gravel,Abandoned,5/28/2025,Surface
3003997,"20x36 Austin Western, s/n 203684","290 Mott Road, PO Box 455",Dryden,New York,13053.0,"20x36 Austin Western, s/n 203684",Construction Sand and Gravel,Abandoned,9/5/2019,Surface
3004001,Lot 11R Pit,13 Garner Rd,Sand Lake,New York,12153.0,Lot 11R Pit,Construction Sand and Gravel,Abandoned,2/8/2021,Surface
3004008,Eagle 1200 Plant,120 Retreat House Road ,Glenmont,New York,12077.0,Eagle 1200 Plant,Construction Sand and Gravel,Abandoned,7/6/2022,Surface
3004010,RoboTrak,901 Upper Mountain Rd,Pine Bush,New York,12566.0,RoboTrak,Construction Sand and Gravel,Abandoned,3/26/2020,Surface
3004012,Irwin Materials,33 Irwin Lane,Salem,New York,12865.0,Irwin Materials,Construction Sand and Gravel,Abandoned,6/22/2022,Surface
3004016,Fintec 640,120 Retreat House Road,Glenmont,New York,12077.0,Fintec 640,Construction Sand and Gravel,Abandoned,3/30/2020,Surface
3004017,McCloskey R230,120 Retreat House Road,Glenmont,New York,12077.0,McCloskey R230,Construction Sand and Gravel,Abandoned,6/8/2023,Surface
3004018,Rawson3618 Portable screen,Dennis Road,Poestenkill,New York,12140.0,Rawson3618 Portable screen,Construction Sand and Gravel,Abandoned,7/10/2024,Surface
3004019,RAWSON 3830 PORTABLE SCREEN,Dennis Road,Poestenkill,New York,12140.0,RAWSON 3830 PORTABLE SCREEN,Construction Sand and Gravel,Abandoned,5/9/2025,Surface
3004020,Pegson 428 Trakpactor Impact Jaw Crusher,Chestnut Woods Rd,White Creek,New York,12057.0,Pegson 428 Trakpactor Impact Jaw Crusher,Construction Sand and Gravel,Abandoned,4/20/2022,Surface
3004023,Woods Hollow Mine,3850 State Route 30,Gloversville,New York,12078.0,Woods Hollow Mine,Construction Sand and Gravel,Abandoned,8/9/2022,Surface
3004026,FNG 021908-021909,134 Catamount Ridge Road,Winthrop,New York,13697.0,FNG 021908-021909,Construction Sand and Gravel,Abandoned,7/23/2024,Surface
3004029,Sandvik Crusher QI 341 CE017,728 Dewitt Lake Rd,Ulster,New York,12401.0,Sandvik Crusher QI 341 CE017,Construction Sand and Gravel,Abandoned,6/6/2022,Surface
3004034,Eagle 15x36 Portable Jaw s/n 11129,290 MOTT ROAD,DRYDEN,New York,13053.0,Eagle 15x36 Portable Jaw s/n 11129,Construction Sand and Gravel,Abandoned,10/1/2022,Surface
3004035,Cole Gravel Pit,6014 Lewis Rd,Cameron Mills,New York,14820.0,Cole Gravel Pit,Construction Sand and Gravel,Abandoned,5/5/2020,Surface
3004039,Coleman Screener S1276,10224 Lake Julia Rd,Remsen,New York,13438.0,Coleman Screener S1276,Construction Sand and Gravel,Abandoned,9/2/2021,Surface
3004040,Coleman Screener S1277,10224 Lake Julia Rd.,Remsen,New York,13438.0,Coleman Screener S1277,Construction Sand and Gravel,Abandoned,9/10/2019,Surface
3004046,Kanona Plant,7552 Route 415,Bath,New York,14810.0,Kanona Plant,Construction Sand and Gravel,Abandoned,5/2/2024,Surface
3004047,McClosky s130 screener sn#81352,6690 old state rd,addison,New York,14801.0,McClosky s130 screener sn#81352,Construction Sand and Gravel,Abandoned,5/1/2020,Surface
3004052,Screen Plant one,301 Windy Hill Rd,Greenwich,New York,12834.0,Screen Plant one,Construction Sand and Gravel,Abandoned,6/22/2022,Surface
3004061,"RT 28 MATERIAL SUPPLIES, INC.",530 rt 28,kingston,New York,12401.0,"RT 28 MATERIAL SUPPLIES, INC.",Construction Sand and Gravel,Abandoned,2/4/2025,Surface
3004074,Pegson 1000 603B14728,515 Cross Rd.,Geneva,New York,14456.0,Pegson 1000 603B14728,Construction Sand and Gravel,Abandoned,10/29/2021,Surface
3004078,NORDBERG JAW,411 COUNTY ROUTE 56,Ticonderoga,New York,12883.0,NORDBERG JAW,Construction Sand and Gravel,Abandoned,5/9/2025,Surface
3004079,CEC 400 Cone,411 COUNTY ROUTE 56,Ticonderoga,New York,12883.0,CEC 400 Cone,Construction Sand and Gravel,Abandoned,5/18/2022,Surface
3004080,RAWSON SCREEN,411 COUNTY ROUTE 56,Ticonderoga,New York,12883.0,RAWSON SCREEN,Construction Sand and Gravel,Abandoned,5/9/2025,Surface
3004099,Earl's Gravel Pit,Thibault Parkway,Burke,New York,12917.0,Earl's Gravel Pit,Construction Sand and Gravel,Abandoned,9/10/2024,Surface
3004118,Telsmith 2250,Selleck Road,Pierrepont ,New York,13617.0,Telsmith 2250,"Sand, Common",Abandoned,4/29/2025,Surface
3004126,Will Rogers,108 lake avenue,blasdell,New York,14219.0,Will Rogers,Construction Sand and Gravel,Abandoned,8/20/2024,Surface
3004127,LOTVILLE MINE,347 Lotville Road,Dolgeville,New York,13329.0,LOTVILLE MINE,Construction Sand and Gravel,Abandoned,3/31/2025,Surface
3100027,Cabarrus County Mine,,,North Carolina,,Cabarrus County Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100246,VADEN QUARRY,,,North Carolina,,VADEN QUARRY,Construction Sand and Gravel,Abandoned,7/27/2001,Surface
3100287,Yadkin County Mine,,,North Carolina,,Yadkin County Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100288,Wilson County Mine,,,North Carolina,,Wilson County Mine,Construction Sand and Gravel,Abandoned,6/4/1979,Surface
3100297,Stokes County Mines,,,North Carolina,,Stokes County Mines,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100298,Scotland Cty Mine,,,North Carolina,,Scotland Cty Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100301,Rowan County Mines,,,North Carolina,,Rowan County Mines,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100303,Richmond Cty Mine,,,North Carolina,,Richmond Cty Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100304,Polk County Mine,,,North Carolina,,Polk County Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100315,Willis Nash Pit,,,North Carolina,,Willis Nash Pit,Construction Sand and Gravel,Abandoned,6/4/1979,Surface
3100316,Forsyth County Mine,,,North Carolina,,Forsyth County Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100320,Davie County Mine,,,North Carolina,,Davie County Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100332,Little River Pit,,,North Carolina,,Little River Pit,Construction Sand and Gravel,Abandoned,5/25/1979,Surface
3100339,Montgomery County Mines,,,North Carolina,,Montgomery County Mines,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100384,Apco Pits,,,North Carolina,,Apco Pits,Construction Sand and Gravel,Abandoned,8/1/1991,Surface
3100399,Mary Jones Pit,,,North Carolina,,Mary Jones Pit,Construction Sand and Gravel,Abandoned,1/26/1979,Surface
3100401,A P Gausby Concrete Co Catawba Rive,,,North Carolina,,A P Gausby Concrete Co Catawba Rive,Construction Sand and Gravel,Abandoned,12/16/1980,Surface
3100402,Blues Y Siding,,,North Carolina,,Blues Y Siding,Construction Sand and Gravel,Abandoned,4/13/1984,Surface
3100403,Harmony Mine & Mill,,,North Carolina,,Harmony Mine & Mill,Construction Sand and Gravel,Abandoned,11/27/1988,Surface
3100404,Lenoir County Sand Pit,,,North Carolina,,Lenoir County Sand Pit,Construction Sand and Gravel,Abandoned,2/7/1980,Surface
3100405,Vander Pit,,,North Carolina,,Vander Pit,Construction Sand and Gravel,Abandoned,12/15/1994,Surface
3100406,Senter Mine,,,North Carolina,,Senter Mine,Construction Sand and Gravel,Abandoned,6/30/1992,Surface
3100407,Bell Sand Company,,,North Carolina,,Bell Sand Company,Construction Sand and Gravel,Abandoned,3/1/1991,Surface
3100409,Catawba River Pit,,,North Carolina,,Catawba River Pit,Construction Sand and Gravel,Abandoned,10/5/1993,Surface
3100410,Busco Mine,,,North Carolina,,Busco Mine,Construction Sand and Gravel,Abandoned,5/7/1991,Surface
3100415,Dooley Sand Company Lake Lookout,,,North Carolina,,Dooley Sand Company Lake Lookout,Construction Sand and Gravel,Abandoned,5/21/1979,Surface
3100419,Mccrary Sand & Concrete Co Mccrary,,,North Carolina,,Mccrary Sand & Concrete Co Mccrary,Construction Sand and Gravel,Abandoned,9/18/1985,Surface
3100420,STONEVILLE SAND MINE,,,North Carolina,,STONEVILLE SAND MINE,Construction Sand and Gravel,Abandoned,11/27/2001,Surface
3100421,GAINEY'S SAND & GRAVEL,,,North Carolina,,GAINEY'S SAND & GRAVEL,Construction Sand and Gravel,Abandoned,5/14/2003,Surface
3100424,H D Barlett Sand Co Charlotte Mine,,,North Carolina,,H D Barlett Sand Co Charlotte Mine,Construction Sand and Gravel,Abandoned,12/31/1983,Surface
3100430,Hurst Mine,,,North Carolina,,Hurst Mine,Construction Sand and Gravel,Abandoned,12/28/1988,Surface
3100431,Ira Pope & Sons Inc Yadkin River Mi,,,North Carolina,,Ira Pope & Sons Inc Yadkin River Mi,Construction Sand and Gravel,Abandoned,10/10/1979,Surface
3100433,Wallace Mine & Mill,,,North Carolina,,Wallace Mine & Mill,Construction Sand and Gravel,Abandoned,8/22/1979,Surface
3100434,LEE COUNTY PITS,,,North Carolina,,LEE COUNTY PITS,Construction Sand and Gravel,Abandoned,7/6/2000,Surface
3100443,Barnhill Pits,2311 N. Main Street,Tarboro,North Carolina,27886.0,Barnhill Pits,Construction Sand and Gravel,Abandoned,10/25/2005,Surface
3100444,ELLIS FERRY DREDGE,,,North Carolina,,ELLIS FERRY DREDGE,Construction Sand and Gravel,Abandoned,12/9/1996,Surface
3100448,Severn Mine,,,North Carolina,,Severn Mine,Construction Sand and Gravel,Abandoned,10/22/1990,Surface
3100467,PARKER MINE,,,North Carolina,,PARKER MINE,Construction Sand and Gravel,Abandoned,2/10/1997,Surface
3100475,HIGHSMITH PIT,,,North Carolina,,HIGHSMITH PIT,Construction Sand and Gravel,Abandoned,3/31/1999,Surface
3100483,Oakwood Farms Pit,,,North Carolina,,Oakwood Farms Pit,Construction Sand and Gravel,Abandoned,5/3/1985,Surface
3100495,Miller Pit,,,North Carolina,,Miller Pit,Construction Sand and Gravel,Abandoned,6/27/1986,Surface
3100503,No 3 Davidson County Mine,,,North Carolina,,No 3 Davidson County Mine,Construction Sand and Gravel,Abandoned,10/10/1979,Surface
3100583,Three Tops Pit,,,North Carolina,,Three Tops Pit,Construction Sand and Gravel,Abandoned,10/26/1982,Surface
3100700,Franklin,,,North Carolina,,Franklin,Construction Sand and Gravel,Abandoned,6/16/1988,Surface
3100701,New Bern Sand Mine #2,,,North Carolina,,New Bern Sand Mine #2,Construction Sand and Gravel,Abandoned,6/30/1992,Surface
3100703,B E Singleton & Sons Inc ,Whichard Beach Road,Washington,North Carolina,27889.0,B E Singleton & Sons Inc ,Construction Sand and Gravel,Abandoned,7/16/2020,Surface
3100704,Talley Bros Talley Pit,,,North Carolina,,Talley Bros Talley Pit,Construction Sand and Gravel,Abandoned,7/23/1979,Surface
3100706,Young-Mangum Pit,,,North Carolina,,Young-Mangum Pit,Construction Sand and Gravel,Abandoned,12/29/1980,Surface
3100707,Tarboro Pit,,,North Carolina,,Tarboro Pit,Construction Sand and Gravel,Abandoned,8/29/1980,Surface
3100709,Cooper Sand Co Cooper Mine,,,North Carolina,,Cooper Sand Co Cooper Mine,Construction Sand and Gravel,Abandoned,1/28/1980,Surface
3100712,Becker Field Plant,,,North Carolina,,Becker Field Plant,Construction Sand and Gravel,Abandoned,6/20/1989,Surface
3100717,Eden Sand Company,Harrington Highway,Eden,North Carolina,27288.0,Eden Sand Company,Construction Sand and Gravel,Abandoned,11/27/2001,Surface
3100720,Morrison Gravel Co Pit #2,,,North Carolina,,Morrison Gravel Co Pit #2,Construction Sand and Gravel,Abandoned,8/20/1979,Surface
3100776,Dillsboro Pit,,,North Carolina,,Dillsboro Pit,Construction Sand and Gravel,Abandoned,11/16/1981,Surface
3100794,Harnett County Pits,866 Claude White Road,Sanford,North Carolina,27332.0,Harnett County Pits,Construction Sand and Gravel,Abandoned,1/31/2005,Surface
3100799,Kendall Pit #3,,,North Carolina,,Kendall Pit #3,Construction Sand and Gravel,Abandoned,12/31/1993,Surface
3100800,Beaufort County Mine,,,North Carolina,,Beaufort County Mine,Construction Sand and Gravel,Abandoned,6/5/1979,Surface
3100808,Bertie County Mine,,,North Carolina,,Bertie County Mine,Construction Sand and Gravel,Abandoned,6/5/1979,Surface
3100813,Bladen County Mine,,,North Carolina,,Bladen County Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100824,Brunswick County South Mine,,,North Carolina,,Brunswick County South Mine,Construction Sand and Gravel,Abandoned,12/7/1978,Surface
3100825,Brunswick County North Mine,,,North Carolina,,Brunswick County North Mine,Construction Sand and Gravel,Abandoned,6/5/1979,Surface
3100830,Camden County Mine,,,North Carolina,,Camden County Mine,Construction Sand and Gravel,Abandoned,6/5/1979,Surface
3100834,Chowan County Mine,,,North Carolina,,Chowan County Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100836,Columbus County West Mine,,,North Carolina,,Columbus County West Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100837,Columbus County East Mine,,,North Carolina,,Columbus County East Mine,Construction Sand and Gravel,Abandoned,12/7/1978,Surface
3100840,Craven County Mine,,,North Carolina,,Craven County Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100852,Cumberland County Mine,,,North Carolina,,Cumberland County Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
3100864,Currituck County Mine,,,North Carolina,,Currituck County Mine,Construction Sand and Gravel,Abandoned,5/21/1982,Surface
